User0.2,45826,87,81,76,62,13,63,76,73,101,0,0,0,0,63,0,0,0,0
User0.2,46026,83,78,74,63,61,13,74,73,101,0,0,0,0,0,93,0,0,0
User0.2,46126,86,81,76,63,60,64,15,71,101,0,0,0,0,0,0,33,0,0
User0.2,46326,84,80,73,62,60,64,70,12,101,0,0,0,0,0,0,0,63,0
User0.3,49226,27,76,74,62,60,63,72,72,102,3,0,0,0,0,0,0,0,0
User0.3,49326,14,80,74,63,63,65,73,73,101,103,0,0,0,0,0,0,0,0
User0.3,49426,11,80,75,62,60,64,74,73,101,203,0,0,0,0,0,0,0,0
User0.3,49626,83,11,73,62,61,63,69,70,101,0,73,0,0,0,0,0,0,0
User0.3,49826,88,82,14,63,62,64,80,77,101,0,0,73,0,0,0,0,0,0
User0.3,49926,82,77,77,17,62,64,76,75,101,0,0,0,13,0,0,0,0,0
User0.3,50026,82,78,76,17,59,63,78,74,101,0,0,0,113,0,0,0,0,0
User0.3,50126,83,79,76,63,14,64,74,70,100,0,0,0,0,13,0,0,0,0
User0.3,50226,87,80,75,64,11,63,71,67,73,0,0,0,0,113,0,0,0,0
User0.3,50326,83,78,76,63,61,18,74,70,92,0,0,0,0,0,23,0,0,0
User0.3,50426,85,80,74,64,62,13,72,73,95,0,0,0,0,0,123,0,0,0
User0.3,50526,82,77,75,64,64,65,14,71,100,0,0,0,0,0,0,53,0,0
User0.3,50626,88,82,73,64,63,65,24,69,100,0,0,0,0,0,0,153,0,0
User0.3,50726,84,80,75,63,62,65,72,12,100,0,0,0,0,0,0,0,63,0
User0.3,50926,80,77,75,62,60,63,72,70,13,0,0,0,0,0,0,0,0,43
User0.4,54726,13,81,77,64,62,64,78,74,101,83,0,0,0,0,0,0,0,0
User0.4,54826,15,80,74,64,63,65,75,72,101,183,0,0,0,0,0,0,0,0
User0.4,54926,83,14,74,62,60,63,76,74,101,0,3,0,0,0,0,0,0,0
User0.4,55026,85,13,74,63,63,65,74,74,101,0,103,0,0,0,0,0,0,0
User0.4,55126,85,80,12,64,62,64,81,80,101,0,0,33,0,0,0,0,0,0
User0.4,55326,84,80,75,11,60,63,70,70,101,0,0,0,73,0,0,0,0,0
User0.4,55426,84,80,75,63,13,64,73,69,100,0,0,0,0,33,0,0,0,0
User0.4,55726,85,80,74,63,62,64,19,69,100,0,0,0,0,0,0,83,0,0
User0.4,55826,87,82,72,63,62,65,70,16,101,0,0,0,0,0,0,0,13,0
User0.5,59726,22,80,74,64,63,65,73,71,101,13,0,0,0,0,0,0,0,0
User0.5,59826,13,79,74,62,61,64,72,71,101,113,0,0,0,0,0,0,0,0
User0.5,59926,12,79,75,63,61,64,72,72,101,213,0,0,0,0,0,0,0,0
User0.5,60026,84,12,74,63,63,64,72,69,72,0,63,0,0,0,0,0,0,0
User0.5,60126,84,13,71,61,60,63,72,70,73,0,163,0,0,0,0,0,0,0
User0.5,60226,85,81,13,62,61,64,73,68,72,0,0,43,0,0,0,0,0,0
User0.5,60426,83,80,73,14,61,63,71,68,72,0,0,0,43,0,0,0,0,0
User0.5,60626,86,80,74,64,14,64,70,66,71,0,0,0,0,83,0,0,0,0
User0.5,60726,82,79,72,62,60,12,70,67,71,0,0,0,0,0,43,0,0,0
User0.5,60826,90,82,74,62,60,63,21,67,72,0,0,0,0,0,0,3,0,0
User0.5,60926,85,80,73,63,62,65,15,68,72,0,0,0,0,0,0,103,0,0
User0.5,61026,85,80,74,63,63,63,72,27,72,0,0,0,0,0,0,0,13,0
User0.5,61226,83,79,74,62,61,64,71,68,15,0,0,0,0,0,0,0,0,43
User0.6,64626,19,80,74,62,61,63,69,67,72,33,0,0,0,0,0,0,0,0
User0.6,64726,11,79,75,63,61,63,71,68,75,133,0,0,0,0,0,0,0,0
User0.6,64826,11,76,73,62,60,63,72,71,74,233,0,0,0,0,0,0,0,0
User0.6,64926,83,11,75,63,60,63,71,67,70,0,63,0,0,0,0,0,0,0
User0.6,65026,84,25,69,63,62,64,70,69,74,0,163,0,0,0,0,0,0,0
User0.6,65126,88,82,14,62,61,64,73,70,74,0,0,63,0,0,0,0,0,0
User0.6,65226,84,80,74,13,61,63,72,69,71,0,0,0,23,0,0,0,0,0
User0.6,65426,84,79,74,64,23,64,70,66,72,0,0,0,0,83,0,0,0,0
User0.6,65526,83,79,73,63,61,22,71,69,72,0,0,0,0,0,53,0,0,0
User0.6,65626,87,80,74,63,62,64,27,68,73,0,0,0,0,0,0,43,0,0
User0.6,65826,82,78,73,63,60,63,72,16,71,0,0,0,0,0,0,0,73,0
User0.6,65926,87,81,73,64,63,64,70,68,19,0,0,0,0,0,0,0,0,3
User0.6,66026,87,82,71,64,63,64,70,69,13,0,0,0,0,0,0,0,0,103
User0.7,74226,20,79,74,62,60,63,71,68,72,23,0,0,0,0,0,0,0,0
User0.7,74326,12,79,77,63,62,63,74,71,75,123,0,0,0,0,0,0,0,0
User0.7,74426,83,17,75,63,62,64,75,70,72,0,3,0,0,0,0,0,0,0
User0.7,74526,85,14,74,64,62,64,72,69,74,0,103,0,0,0,0,0,0,0
User0.7,74626,87,82,20,63,62,63,70,68,74,0,0,33,0,0,0,0,0,0
User0.7,74926,82,79,75,63,19,64,70,67,72,0,0,0,0,53,0,0,0,0
User0.7,75026,82,79,73,64,61,27,71,67,71,0,0,0,0,0,23,0,0,0
User0.7,75226,86,81,74,63,63,65,20,67,72,0,0,0,0,0,0,83,0,0
User0.7,75326,85,80,74,63,62,65,70,18,71,0,0,0,0,0,0,0,13,0
User0.7,75526,83,79,76,63,63,63,71,68,13,0,0,0,0,0,0,0,0,73
User0.8,78826,10,76,74,63,60,63,71,70,72,73,0,0,0,0,0,0,0,0
User0.8,78926,10,76,74,63,62,63,71,69,74,173,0,0,0,0,0,0,0,0
User0.8,79026,83,10,74,63,63,64,74,69,73,0,23,0,0,0,0,0,0,0
User0.8,79126,84,13,71,62,60,63,70,69,73,0,123,0,0,0,0,0,0,0
User0.8,79226,84,79,13,62,62,65,72,67,72,0,0,63,0,0,0,0,0,0
User0.8,79426,84,79,71,12,60,64,70,66,72,0,0,0,93,0,0,0,0,0
User0.8,79526,84,80,74,62,13,64,71,66,71,0,0,0,0,33,0,0,0,0
User0.8,79726,88,81,74,63,62,13,70,67,71,0,0,0,0,0,93,0,0,0
User0.8,79826,85,80,73,63,59,62,13,68,72,0,0,0,0,0,0,53,0,0
User0.8,80026,85,80,74,63,63,64,71,22,70,0,0,0,0,0,0,0,83,0
User0.8,80126,86,81,74,63,61,63,73,67,13,0,0,0,0,0,0,0,0,43
User0.9,84826,15,78,73,62,62,63,71,69,73,33,0,0,0,0,0,0,0,0
User0.9,84926,11,79,75,63,62,63,72,69,72,133,0,0,0,0,0,0,0,0
User0.9,85026,24,76,73,62,61,63,69,68,73,233,0,0,0,0,0,0,0,0
User0.9,85126,84,10,72,63,63,65,70,68,72,0,53,0,0,0,0,0,0,0
User0.9,85226,82,13,72,63,61,64,71,69,72,0,153,0,0,0,0,0,0,0
User0.9,85326,85,80,13,62,61,63,73,71,72,0,0,33,0,0,0,0,0,0
User0.9,85426,86,80,13,60,59,63,71,66,70,0,0,133,0,0,0,0,0,0
User0.9,85526,87,81,72,12,61,64,70,67,70,0,0,0,63,0,0,0,0,0
User0.9,85726,83,78,76,62,12,63,70,67,73,0,0,0,0,43,0,0,0,0
User0.9,85926,85,80,73,62,60,14,71,69,73,0,0,0,0,0,83,0,0,0
User0.9,86026,88,81,74,62,61,64,16,68,72,0,0,0,0,0,0,43,0,0
User0.9,86226,83,78,72,62,59,63,70,12,70,0,0,0,0,0,0,0,73,0
User0.9,86326,86,80,73,63,62,64,70,67,11,0,0,0,0,0,0,0,0,33
User0.9,86426,90,82,74,63,61,64,71,68,15,0,0,0,0,0,0,0,0,133
User1.0,224426,11,77,74,63,61,64,71,72,102,63,0,0,0,0,0,0,0,0
User1.0,224526,10,81,76,63,62,66,72,72,102,163,0,0,0,0,0,0,0,0
User1.0,224626,83,12,71,63,61,64,71,71,101,0,13,0,0,0,0,0,0,0
User1.0,224726,83,79,9,62,59,63,70,69,71,0,0,33,0,0,0,0,0,0
User1.0,224826,85,80,73,27,58,63,71,69,71,0,0,0,53,0,0,0,0,0
User1.0,224926,82,77,74,62,59,12,70,67,71,0,0,0,0,0,43,0,0,0
User1.0,225126,86,79,71,62,60,63,70,13,69,0,0,0,0,0,0,0,73,0
User1.0,225226,81,77,74,63,61,63,71,67,14,0,0,0,0,0,0,0,0,93
User1.1,229126,21,79,73,63,64,65,73,72,101,23,0,0,0,0,0,0,0,0
User1.1,229226,18,76,72,63,62,63,71,71,101,123,0,0,0,0,0,0,0,0
User1.1,229326,83,13,75,62,61,64,76,73,100,0,33,0,0,0,0,0,0,0
User1.1,229426,83,79,9,61,60,63,73,70,74,0,0,43,0,0,0,0,0,0
User1.1,229526,80,76,73,61,9,62,71,67,71,0,0,0,0,13,0,0,0,0
User1.1,229626,87,80,75,62,60,63,10,67,69,0,0,0,0,0,0,3,0,0
User1.1,229726,85,80,75,63,63,63,72,13,71,0,0,0,0,0,0,0,43,0
User1.2,232226,15,78,73,62,59,63,72,72,102,83,0,0,0,0,0,0,0,0
User1.2,232326,83,11,72,62,62,64,71,70,101,0,23,0,0,0,0,0,0,0
User1.2,232426,83,78,9,62,60,63,72,68,71,0,0,33,0,0,0,0,0,0
User1.2,232526,81,77,74,61,13,63,71,69,73,0,0,0,0,3,0,0,0,0
User1.2,232626,84,80,74,61,59,13,72,67,71,0,0,0,0,0,13,0,0,0
User1.2,232726,89,81,75,62,60,64,72,17,70,0,0,0,0,0,0,0,3,0
User1.2,232826,83,78,75,63,62,63,72,68,13,0,0,0,0,0,0,0,0,23
User1.3,236126,13,77,73,63,64,67,74,73,102,93,0,0,0,0,0,0,0,0
User1.3,236226,83,15,74,62,61,64,74,69,74,0,53,0,0,0,0,0,0,0
User1.3,236326,86,80,74,11,58,62,69,66,70,0,0,0,13,0,0,0,0,0
User1.3,236426,82,79,72,62,59,10,70,68,70,0,0,0,0,0,3,0,0,0
User1.3,236626,81,77,75,62,61,65,72,68,10,0,0,0,0,0,0,0,0,13
User1.4,239026,12,80,73,63,63,64,72,69,73,33,0,0,0,0,0,0,0,0
User1.4,239126,8,78,74,62,59,63,71,73,102,133,0,0,0,0,0,0,0,0
User1.4,239226,84,79,10,62,60,64,73,70,72,0,0,13,0,0,0,0,0,0
User1.4,239326,78,75,74,61,8,64,71,68,72,0,0,0,0,3,0,0,0,0
User1.4,239526,83,77,77,63,62,65,73,14,69,0,0,0,0,0,0,0,33,0
User1.5,242426,10,78,75,62,60,64,76,75,102,33,0,0,0,0,0,0,0,0
User1.5,242526,13,77,74,62,61,65,72,72,102,133,0,0,0,0,0,0,0,0
User1.5,242626,83,79,14,61,60,63,73,69,72,0,0,13,0,0,0,0,0,0
User1.5,242826,82,79,74,61,59,63,13,68,72,0,0,0,0,0,0,43,0,0
User1.5,242926,87,81,75,61,61,62,71,68,12,0,0,0,0,0,0,0,0,33
User1.6,245226,22,79,74,63,63,65,70,69,101,93,0,0,0,0,0,0,0,0
User1.6,245326,83,13,74,63,62,65,74,71,74,0,3,0,0,0,0,0,0,0
User1.6,245426,86,81,10,62,60,63,73,71,71,0,0,13,0,0,0,0,0,0
User1.6,245526,81,78,74,62,9,63,71,70,70,0,0,0,0,3,0,0,0,0
User1.6,245726,83,78,75,63,61,63,70,10,68,0,0,0,0,0,0,0,43,0
User1.6,245826,84,79,78,62,63,63,71,67,12,0,0,0,0,0,0,0,0,53
User1.7,248326,13,78,74,63,62,66,70,71,102,63,0,0,0,0,0,0,0,0
User1.7,248426,26,77,75,62,61,66,77,75,101,163,0,0,0,0,0,0,0,0
User1.7,248626,82,78,75,61,13,63,72,69,70,0,0,0,0,13,0,0,0,0
User1.7,248726,83,77,73,62,60,13,67,67,69,0,0,0,0,0,53,0,0,0
User1.7,248826,89,82,73,63,62,64,71,11,68,0,0,0,0,0,0,0,43,0
User1.8,251326,13,79,74,63,63,64,76,75,102,23,0,0,0,0,0,0,0,0
User1.8,251426,14,80,74,62,62,64,75,73,101,123,0,0,0,0,0,0,0,0
User1.8,251526,82,15,75,63,63,64,73,69,74,0,33,0,0,0,0,0,0,0
User1.8,251626,84,81,10,62,60,62,71,67,71,0,0,23,0,0,0,0,0,0
User1.8,251826,82,78,73,62,61,10,70,67,70,0,0,0,0,0,23,0,0,0
User1.8,252026,81,78,75,63,63,65,69,68,13,0,0,0,0,0,0,0,0,3
User1.9,256526,8,78,74,62,60,64,72,69,74,73,0,0,0,0,0,0,0,0
User1.9,256726,86,81,23,62,60,65,74,71,73,0,0,23,0,0,0,0,0,0
User1.9,256826,80,77,73,62,13,63,72,70,71,0,0,0,0,13,0,0,0,0
User1.9,256926,86,81,74,62,59,63,14,67,71,0,0,0,0,0,0,33,0,0
User1.9,257026,87,80,74,62,62,64,72,12,70,0,0,0,0,0,0,0,53,0
User3.0,397926,11,81,74,63,63,63,70,68,73,93,0,0,0,0,0,0,0,0
User3.0,398026,82,12,76,64,65,65,75,75,102,0,3,0,0,0,0,0,0,0
User3.0,398126,83,13,73,64,63,65,75,73,102,0,103,0,0,0,0,0,0,0
User3.0,398226,84,80,13,64,64,64,72,73,102,0,0,63,0,0,0,0,0,0
User3.0,398326,86,80,74,13,62,64,72,71,102,0,0,0,53,0,0,0,0,0
User3.0,398426,85,81,75,64,13,64,72,71,102,0,0,0,0,43,0,0,0,0
User3.0,398526,86,81,74,63,13,64,72,68,73,0,0,0,0,143,0,0,0,0
User3.0,398626,88,81,75,64,13,65,73,68,72,0,0,0,0,243,0,0,0,0
User3.0,398726,84,80,71,63,13,64,70,69,70,0,0,0,0,343,0,0,0,0
User3.0,398826,84,80,76,65,13,65,71,69,74,0,0,0,0,443,0,0,0,0
User3.0,398926,83,78,77,64,62,12,74,72,102,0,0,0,0,0,23,0,0,0
User3.0,399026,90,82,75,63,62,64,11,70,102,0,0,0,0,0,0,13,0,0
User3.0,399126,82,77,76,63,60,64,73,11,102,0,0,0,0,0,0,0,23,0
User3.1,402526,13,80,77,64,63,65,75,74,102,63,0,0,0,0,0,0,0,0
User3.1,402626,15,80,74,64,62,64,73,72,102,163,0,0,0,0,0,0,0,0
User3.1,402726,84,14,73,62,61,63,75,74,102,0,93,0,0,0,0,0,0,0
User3.1,402826,86,81,14,63,61,64,76,75,102,0,0,53,0,0,0,0,0,0
User3.1,402926,86,80,72,11,60,64,71,71,102,0,0,0,43,0,0,0,0,0
User3.1,403026,83,80,75,62,10,63,74,72,101,0,0,0,0,33,0,0,0,0
User3.1,403126,84,78,75,64,9,64,72,69,73,0,0,0,0,133,0,0,0,0
User3.1,403226,86,80,74,63,13,64,73,70,73,0,0,0,0,233,0,0,0,0
User3.1,403326,87,81,75,63,13,64,73,70,72,0,0,0,0,333,0,0,0,0
User3.1,403426,84,80,75,63,14,64,73,68,72,0,0,0,0,433,0,0,0,0
User3.1,403526,90,83,74,61,60,13,71,69,73,0,0,0,0,0,43,0,0,0
User3.1,403726,84,78,76,64,62,64,71,12,69,0,0,0,0,0,0,0,73,0
User3.2,406026,11,78,74,63,62,64,72,73,102,3,0,0,0,0,0,0,0,0
User3.2,406126,13,79,76,63,62,64,76,74,102,103,0,0,0,0,0,0,0,0
User3.2,406226,83,13,74,64,64,65,74,73,102,0,33,0,0,0,0,0,0,0
User3.2,406326,84,80,13,62,60,64,84,83,102,0,0,23,0,0,0,0,0,0
User3.2,406426,83,79,74,12,64,65,72,69,77,0,0,0,43,0,0,0,0,0
User3.2,406526,84,78,74,63,11,63,72,70,72,0,0,0,0,33,0,0,0,0
User3.2,406626,84,80,75,63,10,64,74,70,73,0,0,0,0,133,0,0,0,0
User3.2,406726,83,79,74,63,10,64,71,67,72,0,0,0,0,233,0,0,0,0
User3.2,406826,83,78,73,63,13,65,71,70,72,0,0,0,0,333,0,0,0,0
User3.2,406926,85,80,75,63,13,64,71,68,73,0,0,0,0,433,0,0,0,0
User3.2,407026,83,78,76,63,62,14,70,69,73,0,0,0,0,0,63,0,0,0
User3.2,407126,89,82,75,63,61,63,12,68,84,0,0,0,0,0,0,73,0,0
User3.2,407226,83,78,74,64,62,64,70,67,15,0,0,0,0,0,0,0,0,13
User3.3,409326,10,78,73,63,62,64,72,72,102,93,0,0,0,0,0,0,0,0
User3.3,409426,84,11,74,62,61,63,72,71,102,0,23,0,0,0,0,0,0,0
User3.3,409526,84,79,13,63,63,64,75,74,102,0,0,43,0,0,0,0,0,0
User3.3,409626,88,82,74,13,60,63,69,69,101,0,0,0,33,0,0,0,0,0
User3.3,409726,81,78,75,63,13,64,72,69,74,0,0,0,0,23,0,0,0,0
User3.3,409826,84,79,74,63,11,62,72,70,75,0,0,0,0,123,0,0,0,0
User3.3,409926,82,78,78,63,11,63,73,67,71,0,0,0,0,223,0,0,0,0
User3.3,410026,84,81,74,63,10,63,70,68,72,0,0,0,0,323,0,0,0,0
User3.3,410126,87,82,75,63,11,63,72,72,82,0,0,0,0,423,0,0,0,0
User3.3,410226,87,81,74,63,62,17,69,68,71,0,0,0,0,0,53,0,0,0
User3.3,410326,82,77,75,63,63,65,13,69,73,0,0,0,0,0,0,43,0,0
User3.3,410426,79,77,77,62,60,64,74,13,72,0,0,0,0,0,0,0,33,0
User3.4,412526,12,79,75,63,62,64,73,72,102,33,0,0,0,0,0,0,0,0
User3.4,412626,11,79,74,63,62,64,71,71,102,133,0,0,0,0,0,0,0,0
User3.4,412726,82,11,74,63,64,65,74,75,102,0,63,0,0,0,0,0,0,0
User3.4,412826,85,80,72,10,61,63,73,71,73,0,0,0,3,0,0,0,0,0
User3.4,412926,87,80,74,62,13,64,69,66,71,0,0,0,0,13,0,0,0,0
User3.4,413026,85,80,72,63,14,63,69,66,70,0,0,0,0,113,0,0,0,0
User3.4,413126,83,78,77,64,11,63,72,68,71,0,0,0,0,213,0,0,0,0
User3.4,413226,85,80,74,63,11,64,72,69,72,0,0,0,0,313,0,0,0,0
User3.4,413326,86,80,74,64,11,64,71,68,72,0,0,0,0,413,0,0,0,0
User3.4,413426,84,78,74,64,63,13,70,68,72,0,0,0,0,0,43,0,0,0
User3.4,413526,88,80,74,63,61,64,13,69,72,0,0,0,0,0,0,33,0,0
User3.4,413626,87,81,74,62,61,65,71,14,73,0,0,0,0,0,0,0,23,0
User3.4,413726,87,82,72,63,62,65,71,67,13,0,0,0,0,0,0,0,0,13
User3.4,413826,84,78,73,63,62,63,71,70,20,0,0,0,0,0,0,0,0,63
User3.5,415626,14,80,74,63,63,65,73,72,102,33,0,0,0,0,0,0,0,0
User3.5,415726,11,80,75,63,60,63,72,72,102,133,0,0,0,0,0,0,0,0
User3.5,415826,84,11,71,63,60,64,71,70,102,0,93,0,0,0,0,0,0,0
User3.5,415926,85,81,13,60,61,66,77,76,100,0,0,83,0,0,0,0,0,0
User3.5,416026,85,79,74,13,59,63,71,69,73,0,0,0,73,0,0,0,0,0
User3.5,416126,88,81,76,65,13,65,72,69,73,0,0,0,0,63,0,0,0,0
User3.5,416226,83,78,75,63,13,63,72,70,73,0,0,0,0,163,0,0,0,0
User3.5,416326,87,80,73,63,11,63,71,68,71,0,0,0,0,263,0,0,0,0
User3.5,416426,84,80,73,63,11,63,70,66,71,0,0,0,0,363,0,0,0,0
User3.5,416526,83,79,76,63,61,11,73,69,72,0,0,0,0,0,43,0,0,0
User3.5,416626,84,80,74,63,61,11,69,68,71,0,0,0,0,0,143,0,0,0
User3.5,416726,84,79,74,64,64,64,13,68,71,0,0,0,0,0,0,83,0,0
User3.5,416826,80,78,77,64,64,64,73,13,72,0,0,0,0,0,0,0,43,0
User3.5,416926,85,79,75,64,65,65,71,68,13,0,0,0,0,0,0,0,0,3
User3.6,418826,12,80,71,62,61,64,70,70,102,83,0,0,0,0,0,0,0,0
User3.6,418926,84,11,74,62,61,65,75,74,102,0,43,0,0,0,0,0,0,0
User3.6,419026,86,82,11,63,62,64,74,73,102,0,0,33,0,0,0,0,0,0
User3.6,419126,85,80,75,12,61,63,70,69,84,0,0,0,43,0,0,0,0,0
User3.6,419226,88,82,73,62,13,64,71,67,72,0,0,0,0,33,0,0,0,0
User3.6,419326,86,81,74,62,14,63,72,69,72,0,0,0,0,133,0,0,0,0
User3.6,419426,88,81,76,62,13,63,70,65,70,0,0,0,0,233,0,0,0,0
User3.6,419526,84,79,74,63,12,63,71,70,73,0,0,0,0,333,0,0,0,0
User3.6,419626,85,79,74,63,62,11,70,67,72,0,0,0,0,0,23,0,0,0
User3.6,419726,88,82,75,63,61,63,11,68,72,0,0,0,0,0,0,13,0,0
User3.6,419826,83,78,75,62,62,65,70,13,72,0,0,0,0,0,0,0,23,0
User3.6,419926,85,80,72,62,62,64,71,67,16,0,0,0,0,0,0,0,0,13
User3.6,420026,81,78,75,64,64,65,72,70,14,0,0,0,0,0,0,0,0,113
User3.7,423826,12,80,74,63,60,64,73,73,102,73,0,0,0,0,0,0,0,0
User3.7,423926,12,14,73,63,63,64,73,73,102,173,3,0,0,0,0,0,0,0
User3.7,424026,83,13,74,63,60,64,77,76,102,0,103,0,0,0,0,0,0,0
User3.7,424126,85,81,13,62,61,65,83,82,101,0,0,63,0,0,0,0,0,0
User3.7,424226,83,79,74,13,60,62,72,68,72,0,0,0,53,0,0,0,0,0
User3.7,424326,79,77,75,63,12,63,73,69,72,0,0,0,0,43,0,0,0,0
User3.7,424426,82,78,74,63,10,63,70,67,72,0,0,0,0,143,0,0,0,0
User3.7,424526,83,79,75,62,10,63,70,66,71,0,0,0,0,243,0,0,0,0
User3.7,424626,86,79,74,62,10,63,71,67,72,0,0,0,0,343,0,0,0,0
User3.7,424726,87,80,75,63,61,13,72,67,72,0,0,0,0,0,3,0,0,0
User3.7,424826,87,81,75,65,63,14,71,69,73,0,0,0,0,0,103,0,0,0
User3.7,424926,86,80,74,64,61,64,15,66,70,0,0,0,0,0,0,93,0,0
User3.7,425026,84,80,74,63,61,65,72,11,70,0,0,0,0,0,0,0,83,0
User3.7,425126,83,79,75,63,63,63,72,68,11,0,0,0,0,0,0,0,0,63
User3.8,426726,22,78,74,64,65,66,72,72,102,3,0,0,0,0,0,0,0,0
User3.8,426826,10,77,71,63,62,63,72,72,102,103,0,0,0,0,0,0,0,0
User3.8,426926,83,10,72,61,60,64,72,72,102,0,63,0,0,0,0,0,0,0
User3.8,427026,87,80,73,10,62,64,73,73,101,0,0,0,3,0,0,0,0,0
User3.8,427126,80,77,75,62,13,65,73,70,73,0,0,0,0,23,0,0,0,0
User3.8,427226,87,81,74,64,14,63,71,70,74,0,0,0,0,123,0,0,0,0
User3.8,427326,88,81,74,62,11,63,72,68,73,0,0,0,0,223,0,0,0,0
User3.8,427426,83,79,76,64,10,64,70,68,73,0,0,0,0,323,0,0,0,0
User3.8,427526,82,78,75,63,61,11,70,66,70,0,0,0,0,0,33,0,0,0
User3.8,427626,88,81,75,65,62,63,23,69,73,0,0,0,0,0,0,23,0,0
User3.8,427726,81,77,75,63,64,64,70,19,72,0,0,0,0,0,0,0,13,0
User3.8,427826,87,79,75,63,60,64,69,67,13,0,0,0,0,0,0,0,0,3
User3.9,431126,13,79,74,63,63,65,74,72,102,83,0,0,0,0,0,0,0,0
User3.9,431226,83,13,76,63,62,64,75,75,102,0,23,0,0,0,0,0,0,0
User3.9,431326,84,80,13,62,60,64,76,74,102,0,0,13,0,0,0,0,0,0
User3.9,431426,87,80,76,12,60,63,71,71,101,0,0,0,23,0,0,0,0,0
User3.9,431626,84,80,76,63,10,63,71,66,71,0,0,0,0,83,0,0,0,0
User3.9,431726,83,79,75,63,13,63,72,69,72,0,0,0,0,183,0,0,0,0
User3.9,431826,85,80,74,64,14,64,72,70,74,0,0,0,0,283,0,0,0,0
User3.9,431926,81,78,74,61,60,14,71,68,72,0,0,0,0,0,3,0,0,0
User3.9,432026,84,80,76,63,62,12,66,68,72,0,0,0,0,0,103,0,0,0
User3.9,432126,81,78,73,62,62,65,70,16,70,0,0,0,0,0,0,0,3,0
User3.9,432226,84,79,76,63,60,63,72,14,69,0,0,0,0,0,0,0,103,0
User6.0,543726,16,82,76,64,63,65,73,70,101,23,0,0,0,0,0,0,0,0
User6.0,543826,20,80,76,64,63,65,73,71,100,123,0,0,0,0,0,0,0,0
User6.0,543926,84,80,16,62,61,65,73,72,99,0,0,3,0,0,0,0,0,0
User6.0,544026,87,82,11,63,63,64,70,67,71,0,0,103,0,0,0,0,0,0
User6.0,544126,87,82,11,63,62,64,71,67,71,0,0,203,0,0,0,0,0,0
User6.0,544226,85,80,12,62,60,63,69,68,95,0,0,303,0,0,0,0,0,0
User6.0,544326,85,80,13,62,61,64,69,69,92,0,0,403,0,0,0,0,0,0
User6.0,544426,86,81,13,63,61,64,69,68,92,0,0,503,0,0,0,0,0,0
User6.0,544726,81,77,74,63,61,65,16,67,72,0,0,0,0,0,0,3,0,0
User6.0,544826,81,78,74,63,62,65,72,22,100,0,0,0,0,0,0,0,53,0
User6.1,547126,83,12,75,63,61,65,75,73,101,0,3,0,0,0,0,0,0,0
User6.1,547226,85,80,13,63,62,64,72,70,78,0,0,53,0,0,0,0,0,0
User6.1,547326,85,80,13,62,60,64,74,74,101,0,0,153,0,0,0,0,0,0
User6.1,547426,84,80,13,62,60,65,72,72,102,0,0,253,0,0,0,0,0,0
